"Ambae. Malampa Provincial Government continue to address the situation in Ambrym. The NDMO","Water Sanitation Hygiene"
"is providing support to provincial authorities and is liaising with line ministries in Port Vila on support","Water Sanitation Hygiene"
"arrangements. There is a Provincial Disaster Officers working full time in each Province on response","Water Sanitation Hygiene"
"The NDMO undertook aerial surveillance over both islands on the 16th of September 2017 with a","Water Sanitation Hygiene"
"team from VMGD. The National Emergency Operation Centre remains on a state of readiness.","Water Sanitation Hygiene"
"Clusters and partner agencies should continue to be on stand-by to support if required.","Water Sanitation Hygiene"
"The (PDCCC) have been having regular coordination meeting and have been coordinating field","Water Sanitation Hygiene"
"visits. Field visits have been to monitor affected communities, raise awareness of the situation and","Water Sanitation Hygiene"
"distribute key messages. The Provincial Disaster Officer (PDO) in Penama is currently working with","Water Sanitation Hygiene"
"the PDCCC on coordination. The Red Cross and Save the Children staff are supporting the","Water Sanitation Hygiene"
"assessment, monitoring and awareness raising activities.","Water Sanitation Hygiene"
"The PDCCC has been undertaking contingency planning in case the situation escalates. The PDCCC","Water Sanitation Hygiene"
"have developed a preliminary evacuation plan for on island movements. The team has undertaken","Water Sanitation Hygiene"
"field visits to identifying suitable evacuation sites on Ambae and has worked through evacuation","Water Sanitation Hygiene"
"scenarios. They are now liaising with Pentecost and Maewo Area Secretaries to identify suitable","Water Sanitation Hygiene"
"areas for relocation for off island evacuation, as well as with the Sanma Municipal and Provincial","Water Sanitation Hygiene"
"Health workers have undertaken a preliminary field assessment. Three teams investigated issues","Water Sanitation Hygiene"
"across the island and have reported a number of effects from volcanic ash affecting water sources","Water Sanitation Hygiene"
"and causing respiratory problems. The Provincial Health Coordinator is overseeing monitoring","Water Sanitation Hygiene"
"activities, with support from the Ministry of Health and Northern Health in Santo. Ongoing","Water Sanitation Hygiene"
"monitoring and more detailed assessments are being planned.","Water Sanitation Hygiene"
"Field teams have reported water contamination and shortage issues in West Ambae. Assessment","Water Sanitation Hygiene"
"teams have been distributing messaging about safe drinking water practices. A drilling rig for new","Water Sanitation Hygiene"
"boreholes is active in West Ambae as part of regular ongoing work from the Department of Water","Water Sanitation Hygiene"
"Resources. This work will help to address reported water shortage issues in the medium term.","Water Sanitation Hygiene"
"Effects from volcanic activity have been ongoing in Ambrym since May 2017 when a detailed","Water Sanitation Hygiene"
"assessment was undertaken. In June, the National Disaster Committee approved 9.5 million Vatu in","Water Sanitation Hygiene"
"funding to implement recommendations from the assessment report by the WASH and Food","Water Sanitation Hygiene"
"Security clusters. These recommendations are currently being implemented and include awareness","Water Sanitation Hygiene"
"raising, infrastructure upgrades and assistance.","Water Sanitation Hygiene"
"The Provincial Disaster Officer (PDO) in Malampa has been in contact with Area Secretaries for","Water Sanitation Hygiene"
"situation updates from the field. Reports indicate that the volume of volcanic ash has decreased in","Water Sanitation Hygiene"
"the month of September. Despite this there are on ongoing reports concerning drinking water","Water Sanitation Hygiene"
"quality and damage to gardens crops in the western part of the island. The PDO will be travelling to","Water Sanitation Hygiene"
"Ambrym next week to continue the monitoring of affected areas and support the Provincial","Water Sanitation Hygiene"
"The Water Price Monitoring assessment aims to establish a data collection, monitoring and reporting system on water market prices in order to allow humanitarian and development actors to better analyse humanitarian needs in areas particularly affected by drought.  ","Water Sanitation Hygiene"
"January data collection in Lower Juba was conducted through a quantitative survey between 30 - 31 January, focusing only on those waterpoints in the region that are charging for water. The assessment has followed the official district boundaries of the region.  ","Water Sanitation Hygiene"
"All prices are shown in US Cents for 90L of water. This is the daily amount used by a household of six members, consuming the minimum Sphere standard of 15L water per person per day. Price changes are subject to exchange rate.  ","Water Sanitation Hygiene"
"• This factsheet presents information collected from 4 waterpoints in Afmadow District and 34 waterpoints in Kismayo District in the Lower Juba Region.","Water Sanitation Hygiene"
"• There was reportedly no change in prices of water from December 2017 to January 2018 in all the assessed waterpoints in Lower Juba.","Water Sanitation Hygiene"
"• All assessed waterpoints in Lower Juba reportedly have their water treated at the distribution point. The majority of these (71%) have it treated through chlorination, while 29% have it treated using aquatabs.","Water Sanitation Hygiene"
"Mogadishu – IOM, the UN Migration Agency, last week (06-07/12) held a technical workshop funded by the African Development Bank (AfDB) to facilitate the implementation of a new project to improve access to water and sanitation services in rural areas of Somalia. Held in collaboration with the Federal Government of Somalia, the three-year project aims to reduce infant and child mortality caused by water borne diseases.","Water Sanitation Hygiene"
"Nearly 6.2 million people need humanitarian assistance in Somalia, due to the failure of consecutive rainy seasons and an ongoing conflict. The dire humanitarian situation has led to massive displacement and disease outbreaks. Many families have been forced to live in congested settlements for internally displaced persons (IDPs), often without basic services.","Water Sanitation Hygiene"
"This project strives to strengthen sustainable water solutions and increase the technical capacity of local administrations to operate and maintain water infrastructure. In line with the New Way of Working, it will address immediate water and sanitation needs while simultaneously building community resilience to withstand future drought and environmental related shocks.","Water Sanitation Hygiene"
"John Sifuma, Water and Sanitation Specialist from AfDB, said: “The Bank is responding to the challenge of supporting inclusive growth, and the transition to green growth, by scaling up investments and implementation of its ten-year strategy by focusing on five priority areas: Light up and power Africa; Feed Africa; Integrate Africa; Industrialize Africa and Improve quality of life for the people of Africa.”","Water Sanitation Hygiene"
"Sifuma added: “The project falls under the fifth priority and is aligned to Somalia’s National Development Plan. The Bank will continue working closely with the Federal Government of Somalia to support implementation of the government’s development agenda.”","Water Sanitation Hygiene"
"Acknowledging the strong collaboration between the government, IOM and AfDB, Somalia’s Minister for Energy and Water Resources Salimo Aloi Ibro said: “The ministry has worked closely with IOM and AfDB since the conceptualization of this project. We were involved in developing the concept note, project appraisals, and creation of all the key project documents. In the future, we are hoping that IOM and AfDB can help us scale up activities in Kismayo, Baidoa, Afgoye and Jowhar – places where the needs on the ground far outstretch available resources.”","Water Sanitation Hygiene"
"IOM Somalia Chief of Mission Dyane Epstein noted: “This project endeavours to improve the quality of life for an estimated 175,000 Somalis. As solutions to sustainable water provision and infrastructure are developed, other socio-economic activities will also flourish. This includes the rearing of livestock, which remains the main source of livelihoods for the majority of this project’s beneficiaries.’’ ","Water Sanitation Hygiene"
"In 2017, IOM has provided conditional and unconditional food and water to drought-affected people in Somalia. Over 200 million litres of clean and safe water have been supplied to approximately 570,000 people in Somalia through a water voucher mechanism.","Water Sanitation Hygiene"
"IOM is also conducting intensive hygiene and sanitation promotion activities within at-risk communities, having reached an estimated 563,000 people with behavioural change messages between January and October 2017.”","Water Sanitation Hygiene"
"For more information please contact Yuko Tomita, IOM Somalia, Tel: + 254 715 990 600, Email: iomsomaliapsu@iom.int","Water Sanitation Hygiene"
"_by Gemma Snowdon, New Zealand Red Cross_","Water Sanitation Hygiene"
"Thousands of people are preparing to leave their homes as Manaro volcano on Ambae Island continues to rumble, belching ash, smoke and volcanic rocks. Vanuatu Red Cross Society is on the ground supporting the evacuations and response efforts.","Water Sanitation Hygiene"
"“People are on edge. They feel quite uncertain and afraid, with the constant rumbling going on. The whole island is unsafe, considering the level of volcanic activity that has been continuing for more than a week,” says Dickinson Tevi from Vanuatu Red Cross.","Water Sanitation Hygiene"
"Mr Tevi is part of the Vanuatu Red Cross team that has been helping people affected by the evacuations since the government declared a state of emergency and raised the alert level to four out of a possible five.","Water Sanitation Hygiene"
"In that time more than 7,000 people were relocated to 14 evacuation centres that Red Cross had helped set up on the east of Ambae Island, and now the decision has been made to evacuate Ambae’s entire population of more than 11,000 people to neighbouring islands Maewo, Pentecost and Santo.","Water Sanitation Hygiene"
"People are leaving with few possessions and there is no way of knowing when they will be able to return home.","Water Sanitation Hygiene"
"“Many people will have had to leave their home in a hurry and under fairly stressful circumstances so this will be a tough situation for them,” says Mr Tevi. “The most important thing will be ensuring the evacuees have access to food, water, and shelter.”","Water Sanitation Hygiene"
"Red Cross has been conducting assessments to get a clear picture of evacuees’ needs. Clean water has emerged as the most urgent requirement, something that will only increase as the evacuations off the island continue over the next week. In response, Red Cross has distributed thousands of litres of water to evacuees.","Water Sanitation Hygiene"
"Vanuatu Red Cross is heartened by the offers of assistance it has received so far and is accepting cash donations.","Water Sanitation Hygiene"
"“A cash transfer takes a few minutes and is the best way to support relief efforts,” says Mr Tevi. “Sending unrequested good can slow down the humanitarian supply chain, causing congestion at airports and entry points, and competing with priority relief items for transport and storage.”","Water Sanitation Hygiene"
"On 30 September 2017, the International Federation of Red Cross and Red Crescent Societies (IFRC) released a [Disaster Relief Emergency Fund](http://adore.ifrc.org/Download.aspx?FileId=171804) amounting 255,000 Swiss Francs (263,000 US Dollars) to support the Vanuatu Red Cross in assisting 11,000 people with safe drinking water, hygiene promotion activities and the distribution of essential household items like mosquito nets and kitchen sets.","Water Sanitation Hygiene"
"UNSOS is providing oversight to a borehole project, which will sink new water wells in 30 locations in South Central Somalia. So far, a total of 6 water strikes have been recorded, with a highly significant quantity of groundwater. The wells will provide relief to thousands affected by drought, and help reduce outbreaks of water-borne diseases, rampant from consumption of contaminated water.","Water Sanitation Hygiene"
"During a field visit to Baidoa yesterday, the Special Representative of the United Nations Secretary-General (SRSG) to Somalia, Michael Keating, had the chance to visit one of the bore whole sites, together with the UN Deputy Humanitarian Coordinator. UNSOS also partners with stakeholders in Somalia to construct and rehabilitate water points for displaced populations.","Water Sanitation Hygiene"
"The project was initiated after an assessment to find drilling targets was carried out by the Groundwater Exploration Team, and the Brindisi based United Nations Global Service Centre.","Water Sanitation Hygiene"
"This specialized team, with experience in the use of geospatial technology located areas with high potential for groundwater and conducted desk studies, to better understand and characterize the geology in each of the 30 locations earmarked for drilling.","Water Sanitation Hygiene"
"The team then deployed and started geophysical surveys in Baidoa, the South West state administrative capital. With the assistance of the Ethiopian National Defence Force (ENDF) Drilling Team, seven geophysical surveys have been completed within the AMISOM base in Baidoa.","Water Sanitation Hygiene"
"Processed data from the surveys identified three promising drilling targets.  ","Water Sanitation Hygiene"
"The team from Brindisi is working closely with their counterparts from the AU Mission to meet set targets. The drilling of the first borehole is progressing well; now down to 166m depth.","Water Sanitation Hygiene"
"Once the drilling is completed, a well design will be proposed; and the borehole equipped with casing, screens and gravel filter pack, after which the well will be developed before pumping tests are performed.","Water Sanitation Hygiene"
"The team will then proceed to other locations in Somalia to continue the drilling exercise.","Water Sanitation Hygiene"
"While the Ebola crisis was at its peak, a small group of WASH entrepreneurs helped in a significant way by repairing hand pumps in clinics and other health facilities in some of the country’s hardest-hit counties. By restoring access to water — not only for drinking, but also for infection prevention and control — these WASH entrepreneurs ensured that facilities had the resources they needed to promote hand washing and safe hygiene practices that could help combat the spread of the disease.","Water Sanitation Hygiene"
"Liberia’s Bong, Lofa and Nimba counties were some of the areas most affected during the Ebola crisis. The communities in these counties are largely rural and hard to get to. Roads and infrastructure are poor and government services are limited. In these rural communities access to water and sanitation facilities are extreme challenges. According to the latest data from the [WHO/UNICEF Joint Monitoring Program for Water, Sanitation and Hygiene](http://www.unwater.org/new-publication-whounicef-joint-monitoring-programme-2017-report/), nearly 80 percent of rural Liberians do not have adequate sanitation facilities. At the same time, 47 percent of rural residents do not have safe, clean water sources.","Water Sanitation Hygiene"
"To tackle these issues, USAID launched the Integrated Water, Sanitation, and Hygiene (IWASH) program in 2010 which targeted communities in six counties and parts of Monrovia to improve water supply systems, sanitation facilities and hygiene practices. To increase water access, rather than just paying contractors to fix wells and pumps, Global Communities trained local entrepreneurs to fix them and to market their services to communities in the future.","Water Sanitation Hygiene"
"Through IWASH and ongoing PACS, more than 200 WASH entrepreneurs were recruited and trained to work closely with communities and increase the demand for and the use of WASH facilities and products.","Water Sanitation Hygiene"
"Entrepreneurs were trained in hand pump repair, hand-dug well construction and rehabilitation soap making, and latrine construction. In addition to providing these services, they also served as vendors for WASH-related equipment supplying local communities with materials needed to repair hand pumps and latrines. To help the entrepreneurs be successful, they also received training in key business topics including job costing, financial management, profit reinvestment and marketing.","Water Sanitation Hygiene"
"Once the WASH entrepreneurs had graduated they were introduced to their target communities. The entrepreneurs either served the communities where they were from or other nearby communities. This means they were familiar with the communities where they worked. As the Ebola crisis worsened and the need for WASH services grew, these locally-based entrepreneurs proved they were more cost-effective and able to more quickly access these clinics than pump mechanics from larger towns farther away.","Water Sanitation Hygiene"
"The entrepreneurs proved their effectiveness working very closely with humanitarian organizations and government counterparts to construct, rehabilitate and repair protected water sources in their rural communities. They went the extra mile into hard-to-reach areas and as a result of these efforts, community members have grown to trust in them. While the technical training and skills development of the entrepreneurs has been critical to their success, the long-lasting relationships they have built with the residents they serve has been equally important. These relationships built on cultural understanding, trust and friendship are contributing to the long-term sustainability and ownership of communal and individual WASH facilities within these communities.","Water Sanitation Hygiene"
"Esther Moye exemplifies that type of long-lasting relationships that WASH entrepreneurs have with their communities. She was one of the first WASH entrepreneurs trained under the IWASH program. In her small village of Maluquille, she began constructing latrines, repairing hand pumps and building wells. Despite being a woman, word of her skills got out and she received more contracts in neighboring districts to repair their WASH infrastructure. She describes how people would just stand around with their mouths open in disbelief as she made repairs.","Water Sanitation Hygiene"
"To date, Esther and her team have built or rehabilitated 40 wells in five districts throughout Bong County. In addition to her repair and construction skills, she has produced more than 14,000 bars of soap which she has sold to clinics, schools and communities to improve hygiene and encourage handwashing. Esther has also been very successful in promoting and selling WaterGuard — a chlorine solution for treating water so that it is safe for drinking. Esther and her team have been so successful that they decide to officially register their business. With this official registration, they can now solicit contracts from other entities like NGOs and private construction companies. In fact, they were just contracted by a private firm to construct three new hand dug wells fitted with hand pumps in three different districts.","Water Sanitation Hygiene"
"In her role as a successful technician and business woman, Esther is challenging traditional stereotypes. She explains how some people in the community have openly confessed to her that they never believed a woman could do such a great job. Esther is proud of her work as a WASH entrepreneur and example she is setting for her community and her family. The training “changed my life,” she says. “Before we were just making charcoal. Now I am able to support my family. I am able to buy clothes, food and register my children for school. I am also helping my community.”","Water Sanitation Hygiene"
"Having a well-trained cadre of WASH entrepreneurs offers promising potential to provide essential WASH services as Liberia recovers from Ebola and seeks to establish stronger and more sustainable health systems. By providing a market-based model for WASH services, gains made through infrastructure investments and health programming can continue to grow independently even after donor-funded programs are complete. WASH entrepreneurs have demonstrated success by providing localized and affordable services to communities typically left out of the WASH market and through continued training, formalization and investment, these entrepreneurs can better link community demand and private sector supply for WASH services in Liberia","Water Sanitation Hygiene"
"“My family had struggled a lot to get drinking water post flood but i am grateful to you for building a handicapped friendly hand pump platform in the village,” says Kmenlang Tongper, a specially abled beneficiary from Kalamura I village.","Water Sanitation Hygiene"
"Caritas India had constructed 18 elevated hand pumps and 2 ring wells for 20 villages of Hailakandi, Dhemaji and Lakhimpur districts of Assam which were devastated during 2017 floods. These hand pumps were installed based on the geographical locations, like the low land areas hand pumps were elevated to five feets whereas in high land it was raised till three feets.","Water Sanitation Hygiene"
"These hand pumps are not only special in technological aspect but has a social impact. Installed with Direct Action Pump for Low Lift Wells, ‘Tara pump’ is recommended by the Word Bank. It is not only low cost but also provide high discharge rate with safe from bacteriological contamination with minimal maintenance. These hand pump platforms were supported with ramps so that specially abled, old aged and children find it easier to reach to the source of water.","Water Sanitation Hygiene"
"3829 families are getting benefits from these newly constructed water points. Caritas India has implemented the project through Seva Kendra Silchar and Women Development Centre, Guwahati, by keeping people’s choice as the highest priority and ensuring Sphere standards.","Water Sanitation Hygiene"
"During the community meetings, women from the flood affected areas placed their challenge of drinking water. Caritas India team took the issue seriously and installed handpumps and ring wells with the decisions and consent of the people.","Water Sanitation Hygiene"
"Community exhibited greater ownership by contributing in the construction including sand for the hand pumps and ring wells. Inhabitants from Hindus, Christians and Muslims denominations observed combined faith prayer during the inauguration and assured complete ownership and maintenance of the newly constructed water points.","Water Sanitation Hygiene"
"Caritas India through such interventions has been able to reach out to the unreached to ensure that the most deserving people get the benefits during the hours of distress. Caritas India in its mission to serve the poor has reached yet another milestone wherein people have owned up the interventions.","Water Sanitation Hygiene"
"**_A water supply scheme based on solar power solves the lack of availability of water in a village._**","Water Sanitation Hygiene"
"The Makhala village is located in the Amravati district in the southwestern Satpura mountain ranges. Situated at 959 m above mean sea level, this Maharashtra village has 352 households with a population of 1045. Although accessible by road in all seasons, the village is isolated and surrounded by forests. The nearest village is Semadoh at a distance of 12 km. Needless to say, the power supply is still miles away in this village.","Water Sanitation Hygiene"
"“There are only two dug wells in the village and most of the time, only one well is functional in all seasons. The last two decades had seen the villagers' dependency on water tankers increasing. The women of the village had to walk at least 1.5 km on the steep hills to bring water for domestic use. The deployment of tanker for the village during summer was a routine, and the access to water was a challenge for the villagers, especially women,” says the sarpanch of the village, Mangarai Motilal Kazdekar.","Water Sanitation Hygiene"
"In 2000, the Rural Water Supply Division (RWSD), zila parishad (district council), a government agency executed a solar-power-based mini water supply scheme to improve the access of the villagers to drinking water. But, within one year of its implementation, the solar panels were stolen. Due to power failure, the villager’s water situation worsened. There was no other alternative for power supply. In 2011, RWSD took the initiative to implement it again.","Water Sanitation Hygiene"
"“On February 4, 2011, the scheme was technically sanctioned by the executive engineer, rural water supply division, Shweta Banerjee for Rs 49.33 lakh. On March 15, 2011, the RWSD commenced the work in the village. After overcoming the challenges in the implementation like procurement of solar pumps of 2.4KW (Kilowatt) and 80m head, fixation of power supply cable, etc. the scheme finally got commissioned on January 1, 2012,” says Kishor Raghuwanshi, subdivisional engineer, Maharashtra Jeevan Pradhikaran (MJP), a government agency.","Water Sanitation Hygiene"
"After the implementation of the solar scheme, the struggle for drinking water for the women of the village has almost come to an end. The gram panchayat has provided water connections to more than 90 percent of the households. The villagers now receive piped water supply for half-an-hour every day, improving their access to water for drinking and other domestic use. ","Water Sanitation Hygiene"
"“It is only due to the sincere efforts of the RWSD team that our access to drinking water has been ensured. The village women are now very happy because one of their major problems is solved,” says a villager Vijay Bhusari.","Water Sanitation Hygiene"
"As per the villagers, following are the benefits of the implementation of the solar scheme:","Water Sanitation Hygiene"
"- No tankers were required to be deployed in the village since the summer of 2011. ","Water Sanitation Hygiene"
"- The number of malnourished children has reduced due to access to clean drinking water. The women of the village get to spend more time with their children because the time spent for procuring water from distant places has been saved.","Water Sanitation Hygiene"
"- Construction work in the village has accelerated due to improved availability of water.","Water Sanitation Hygiene"
"“After closely observing the benefits of the scheme, solar-based water supply schemes have been replicated in other hilly, inaccessible and tribal villages in Chikaldara block of Amravati district which do not have the power supply,” says Shweta Banerjee, executive engineer.","Water Sanitation Hygiene"
"Drinking water is being distributed to 70, 454 drought affected families in 492 Grama Niladari Divisions in 24 Divisional Secretariat Divisions in Kurunegala District, said District Secretary Gamini Illangaratna.","Water Sanitation Hygiene"
"A total of 204, 760 families belonging to 1,610 Grama Niladari Divisions are receiving drought relief. Under this scheme, a family of two receives dry rations worth of Rs 2,000 for two weeks while a family of three or more receive Rs 2,500 worth of dry rations for two weeks which is distributed by cooperatives.","Water Sanitation Hygiene"
"Map shows indicators of water quality sampled by the Sierra Leone Ministry of Water Resources at hand-dug wells, GVWC, springs and spring boxes in Freetown, two weeks after the August 2017 landslide.","Water Sanitation Hygiene"
"Cox’s Bazar – IOM, the UN Migration Agency and partner aid agencies are struggling to provide clean water and sanitation for an estimated half a million people who have fled Myanmar’s North Rakhine State in the past month and arrived in Cox’s Bazar, Bangladesh.","Water Sanitation Hygiene"
"Tens of thousands of the new arrivals are still living in the open with little or no shelter, food or access to healthcare. Daily rain has flooded campsites and left pools of water, many of them contaminated with fecal matter. For many of the refugees, they are the only accessible water source, but pose a lethal threat of waterborne diseases like cholera.","Water Sanitation Hygiene"
"The Inter Sector Coordination Group (ISCG), which is coordinating the emergency response and is hosted by IOM, says that approximately 59 million litres of safe water are now needed every day to meet the basic needs of the new arrivals. ","Water Sanitation Hygiene"
"Since 25 August, aid agencies have managed to provide just 1.5 million litres of clean water a day to the refugee camps, makeshift settlements and spontaneous sites that now cover Cox’s Bazar District.","Water Sanitation Hygiene"
"IOM has been providing an average 12,000 litres of safe water a day to some 1,600 people in Unchiprang, one of the new spontaneous sites in Teknaf since 15th September. To date, 186,000 litres of safe water has been delivered to people living in the site.","Water Sanitation Hygiene"
"Since the new influx began on August 25th, IOM has installed 387 emergency pit latrines in three sites – 40 in Unchiprang, 20 in Balukhali makeshift settlement and 327 in the new Kutupalong Expansion site. With 50 users per latrine, they will serve an estimated 19,350 people.","Water Sanitation Hygiene"
"It has also installed 17 mobile toilets to serve an estimated 850 people. In total, 1,532 emergency latrines have been constructed and are being maintained by IOM partners.","Water Sanitation Hygiene"
"The IOM Water, Sanitation and Hygiene (WASH) team has also completed the boring of six deep tube wells. Installation of the wells will be completed in two weeks, providing an additional 3,000 people with clean water in the Kutupalong Expansion site.","Water Sanitation Hygiene"
"In the makeshift settlements and spontaneous sites people desperately need more jerrycans to move and store safe water. In the past week, 15,477 jerrycans have been distributed by aid agencies. IOM delivered 8,458 in Kutupalong makeshift settlement and Unchiprang.","Water Sanitation Hygiene"
"Unchiprang has no access to ground water and needs an estimated 745,550 litres of water a day to be trucked in. The water table is falling and existing water sources are losing their capacity to meet the water needs of the rapidly expanding population. According to IOM water engineers, by January they may no longer be viable. ","Water Sanitation Hygiene"
"Before the August influx, IOM was also providing 240,000 litres of water daily for some 15,000 people living in Leda makeshift settlement. A total of 223 deep tube wells and 1,603 different types of latrine were also in place.","Water Sanitation Hygiene"
"But despite the earlier investment, WASH infrastructure in the settlements is now under immense strain due to the massive population increase in all sites. Areas that are close to the border and the Naf river are in most urgent need of WASH facilities. Many sites have either no or very limited access to safe water and latrines.","Water Sanitation Hygiene"
"The ISCG reports that an estimated 391,000 people need immediate WASH assistance. According to IOM WASH engineers, some 18,000 emergency latrines are needed to provide access to basic emergency sanitation for all the new arrivals. Since 25 August, agencies have been able to reach only 141,070 people in Cox’s Bazar district with WASH assistance. ","Water Sanitation Hygiene"
"*For more information please contact IOM Bangladesh:*  ","Water Sanitation Hygiene"
"*Peppi Siddiq in Dhaka, Tel: +8801755568894, Email: pksiddiq@iom.int*  ","Water Sanitation Hygiene"
"*Hala Jaber in Cox's Bazar, Tel: +8801733335221, Email: hjaberbent@iom.int*","Water Sanitation Hygiene"
"Ben Tre Province in Vietnam suffered a severe drought the whole year, leading the residents of two communities to lack access to clean water. Since July of this year, volunteers of Taiwan Buddhist Tzu Chi Foundation have begun to distribute 500 horizontal water towers to help them.   ","Water Sanitation Hygiene"
"Tzu Chi volunteers once again came to An Hiep area of Ben Tre Province after their first water tower distribution here in mid-July. The 117 water towers that are placed on the sports ground of this junior high school are the gifts to local residents from Tzu Chi. ","Water Sanitation Hygiene"
"Chen Ta Yu, one of Tzu Chi volunteers, said that:「We hope by distributing water towers to local residents, we can help improve their quality of drinking water and life.」 ","Water Sanitation Hygiene"
"Last year, Ben Tre Province suffered a severe drought, leading local residents to experience crop failure and the lack of tap water. After learning the news from local government, the volunteers have begun to distribute water towers since July of this year. In total, 500 families from two communities have received help. ","Water Sanitation Hygiene"
"Do Minh Duc, Vice chairman of Ben Tre Province Friendship Assoc., shared that: 「I want to congratulate the residents on behalf of Ben Tre Province's Friendship Association. With the safe water containers, we can ensure your safety when you use water. All of the residents should cherish and protect this meaningful gift from Tzu Chi.」 ","Water Sanitation Hygiene"
"In consideration of the convenience for cleaning, the volunteers distributed horizontal water towers to the residents, including those who live in the offshore island. The volunteers deliver water towers to them by boat. ","Water Sanitation Hygiene"
"Le Van Chien, An Hiep people’s committee chairman, said that:「On behalf of my community, I sincerely thank Tzu Chi and each unit for helping the residents in An Hiep. I hope in the future, Tzu Chi can once again work with local government to help other impoverished residents.」 ","Water Sanitation Hygiene"
"After receiving water towers, the residents finally showed smiles on their faces, which also relieves their worries.","Water Sanitation Hygiene"
"There are 100 farmer families in Nelumgama and each family will receive one acre of land.","Water Sanitation Hygiene"
"The main problem faced by the people is the shortage of water for drinking and cultivation. Therefore, the government has to give Rs 20,000 as aid for each family every season.","Water Sanitation Hygiene"
"Their main request is to sort the problem of water. Now a accelerated project has been implemented to provide them water using the Maankulama tank, which is being developed at the moment while a separate project to provide water upto Nelumgama is also underway. The amount of money spent by the government for this project is Rs seven million. ","Water Sanitation Hygiene"
"State Minister of Irrigation and Water Resources Management Palitha Range Bandara said that the project will be completed within the next three months and assured that steps will be taken to develop Nelungama as a Farmer village in the future.","Water Sanitation Hygiene"
"Drinking water is being distributed to 70, 454 drought affected families in 492 Grama Niladari Divisions in 24 Divisional Secretariat Divisions in Kurunegala District, said District Secretary Gamini Illangaratna.","Water Sanitation Hygiene"
"A total of 204, 760 families belonging to 1,610 Grama Niladari Divisions are receiving drought relief. Under this scheme, a family of two receives dry rations worth of Rs 2,000 for two weeks while a family of three or more receive Rs 2,500 worth of dry rations for two weeks which is distributed by cooperatives.","Water Sanitation Hygiene"
"Map shows indicators of water quality sampled by the Sierra Leone Ministry of Water Resources at hand-dug wells, GVWC, springs and spring boxes in Freetown, two weeks after the August 2017 landslide.","Water Sanitation Hygiene"
"In drought-ridden Ethiopia, new water stations are giving families clean water to drink and cook with.","Water Sanitation Hygiene"
"As the sun rises over Ethiopia’s dry Bike district, the village of Dhankarore is already busy. By the time the water station opens at half past six, a long line of women and children have queued up, juggling a multitude of water jars and cans to purchase their share of clean water. The Norwegian Refugee Council (NRC) has built  two water points in the village, which sell clean water at 0.50 Ethiopian Birr – around two cents in USD – for 20 litres.","Water Sanitation Hygiene"
"Forty-eight-year-old Malayka Ali is one of the women who stands in the queue every morning. She does this gladly. Because before NRC constructed this borehole in her village, Malayka had to walk up to two kilometres to reach a shallow well. She did this twice a day. With the new filling station, she’s saving a lot of time and effort. It makes her life easier.","Water Sanitation Hygiene"
"Malayka also notes a big difference in the water drawn from the borehole compared to the unprotected water source she used before. ","Water Sanitation Hygiene"
"“It had mud in it,” she explains. “When I drank it with my family we didn’t drink it wholeheartedly. Even the food prepared with it tasted bad.”","Water Sanitation Hygiene"
"Her fellow villagers, their livestock and wild animals were all drinking from this source. But they didn’t have a choice. The thirst was overwhelming.","Water Sanitation Hygiene"
"Dhankarone is small village in central Ethiopia, home to around 750 local and displaced families, and surrounded by a large pastoralist community. The infrastructure is weak in this rural region, and the climate is hot and arid. Clean water and sanitation facilities are scarce.","Water Sanitation Hygiene"
"As part of our water, hygiene and sanitation programme, in 2016 NRC drilled a deep borehole in the village and built an accompanying reservoir and two water points. To curb the spread of disease, in early 2017 our teams constructed communal latrines and extended the water supply to Dhankarone’s school. We also taught proper sanitation and hygiene practices, so villagers could take better care of their families and these new systems.","Water Sanitation Hygiene"
"Malayka says her family purchases 80 litres of water a day on average, which they use for cooking, bathing and drinking. She feels that the water from the borehole is clean and healthy, and keeps an extra supply stored next to her house. Now she can see to it that her children stay hydrated, and that their meals taste as they should.","Water Sanitation Hygiene"
"Tomorrow morning, she will take her jerricans and queue up again to replenish her supply.","Water Sanitation Hygiene"
"**In many areas, piped water is being supplied only once every three to four days, as southern India's worst drought in decades has dried up reservoirs.**","Water Sanitation Hygiene"
"CHENNAI, India, June 28 (Thomson Reuters Foundation) - One of southern India's worst droughts in decades has dried up reservoirs in the region, severely impacting the availability of drinking water in Chennai and other cities, with the government urging citizens to save water.","Water Sanitation Hygiene"
"Water supplies across the port city of Chennai have dropped by half, with the government saying tap water may dwindle to a trickle in the days to come.","Water Sanitation Hygiene"
"""We are supplying between 450 to 470 million litres of water every day,"" compared to the normal requirement of 830 million litres, said Arun Roy, of the Chennai Metropolitan Water Supply and Sewage Board that supplies water across the city.","Water Sanitation Hygiene"
"""Many residents have switched to their private borewells to meet their requirements, and we are also using water tankers to regulate supply.""","Water Sanitation Hygiene"
"Water from lakes and reservoirs around the city largely meet the needs of the city and its suburbs, home to more than 8 million people.","Water Sanitation Hygiene"
"Veeranam lake in neighbouring Cuddalore district - one of Chennai's main water sources - is almost dry after the failure of the 2016 monsoons.","Water Sanitation Hygiene"
"Depleted groundwater sources and other dried up lakes within 60 km of Chennai - including Pulicat, Puzhal, Sholavaram, Kaliveli and Maduranthakam - have left the city parched.","Water Sanitation Hygiene"
